name,team,patheticism,moxie,divinity,musclitude,thwackability,buoyancy,martyrdom,base_thirst,laserlikeness,continuation,ground_friction,indulgence
Coolname Galvanic,Lift,0.384447043339827,0.644103398801573,0.85613411433135,0.482467206754541,0.917492056117753,0.438762052419321,0.379384866521759,0.754923957475962,0.553898426035544,1.26496150739249,0.770026268154639,0.834403007109133
Cornelius Games,Shoe Thieves,0.722733302667336,0.356759745365587,0.872160476368822,0.21304156061697,0.324568903371282,0.635775087317601,0.640882406172288,0.820913746246514,0.376611152373571,0.342643324598711,0.694445505826725,0.794376447027035
Cory Novak,Fridays,0.552014587525292,0.916388243505552,0.451760900669079,0.805842465254831,0.360566318745641,0.582670701917224,0.215610992734407,0.925457266236184,0.302420666169779,0.790920653623528,0.601815037583033,0.242993192572603
Cory Ross,Steaks,0.421251140899138,1.30943264910954,1.14685414434549,0.903955654741134,0.481997590887158,1.1125065706378,1.09417268376563,1.24236894120348,0.974632837484686,1.3289783349232,1.05211199774492,1.03682700607507
Cory Twelve,Flowers,0.668939837133937,0.171682598629189,0.774103769392256,0.486968942658278,0.997934717104049,0.22359227327143,0.549539616656985,0.0753311520863771,0.959777578606679,0.603782014140954,0.802496691952937,0.478718778781304
Cote Rodgers,Jazz Hands,0.888128559185096,0.650014683089677,0.337914034506113,0.89047695094064,0.685283981217595,0.707802261037952,0.101834971997876,0.479953429052234,0.820819272568634,0.0574365902856793,0.839758574040749,0.740438270272421
Cravel Gesundheit,Mechanics,0.926196349664196,0.133992596129645,0.36091381299349,0.667025307621962,0.00616788610443741,0.457083606558301,0.379047791867657,0.208805403403539,0.239688931577433,0.19542167864424,0.828147871495261,0.0228098499664409
Cudi Di Batterino,Lift,0.277773453808402,0.710230648205846,0.256599887516782,0.492711161078443,0.426869445804103,0.0317734298683571,0.0201455178947568,0.0433394706437045,0.384317439431829,0.0398227836303765,0.0481605569852684,0.0243800862322376
Curry Aliciakeyes,Magic,0.539999068666696,1.17060807760217,1.23963741815263,1.13669528523439,0.328318015589125,0.7039109769332,0.802797604194502,0.556530861116264,0.344575805023761,0.444596499708626,0.867063936236462,0.734776965569531
Daiya Vine,Spies,0.79820306262861,0.481221274112634,0.66218651794897,0.988607667214313,0.802928348710449,0.477427517752896,0.542768419391517,0.118829447784221,0.383887055369015,0.661441509301507,0.258897572018818,0.636438881045211
Dander Permadeath,Lift,0.545332185021638,0.0945093448680869,0.94831750679021,0.591092764233534,0.218819434767532,0.462445547181941,0.0117477977740525,0.713160430739489,0.69840138509145,0.6696575223135,0.41908269332409,0.0154069381942001
Daniel Benedicte,Garages,0.387661551100718,0.992839216068551,0.0462604589907709,0.629277268841449,0.182711229594073,0.676458291261319,0.519630975911493,0.291583242223648,0.221448763844391,0.824416821875112,0.404798517798949,0.850735953728116
Daniel Koch,Tigers,0.931349340151421,0.745646715313441,0.62833726166254,0.782144050118585,0.894063873648611,0.397437723310014,0.427612048163604,0.339880926914203,0.248122340637553,0.828501515065972,0.517311802556166,0.376731060458933
Daniel Mendoza,Breath Mints,0.682005318800428,0.518829632044629,0.0390483325721831,0.246746006189344,0.61323606402373,0.418218508268159,0.50406321646037,0.385463810193138,0.388205841007651,0.528746540714017,0.142069501534928,0.512519399656851
Darren Chill,Spies,0.376385432603833,0.17766830066249,0.0854547914532326,0.673438976048753,0.530542553565628,0.55211713976199,0.931268633376654,0.94584740660184,0.563086740357554,0.883576767083067,0.316471242813454,0.555784611704297
Declan Suzanne,Firefighters,0.950000685551295,0.0152378153728249,0.184495371541221,0.427816045544354,0.422332699425771,0.0309651035030789,0.278698190922748,0.0150233998907334,0.0412182793285554,0.0308556805905573,0.361226918100457,0.245105767984534
Denim Squall,Moist Talkers,0.000815137663417786,0.0256989271348478,0.895359529993841,0.233625035930942,0.992616900681634,0.754142758881812,0.865868348882349,0.302313273943724,0.0631925595339307,0.866315477516111,0.234650180375199,0.159736846195546
Denzel Scott,Spies,0.187324102106095,0.551468830826295,0.787012427398934,0.505251559999948,0.909750126239084,0.874003010742525,0.619423947513659,0.219039351671043,0.358048701990532,0.493149148153312,0.350586374048493,0.478424524186422
Dervin Gorczyca,Jazz Hands,0.141832435503276,0.636839943877302,0.522164642670075,0.0707423932460263,0.348045775452794,0.703734458636796,0.765667499076665,0.455319272775041,0.592864434899938,0.441028852914173,0.807852885462528,0.214719120820036
Dickerson Morse,Steaks,0.538319407077275,0.469694899572455,0.29830469977947,1.2306618292521,1.20444683335762,0.843320452159409,0.724657871284117,0.499364734268859,0.99734171725847,1.26960248684561,0.851975959139624,1.04237411123289
Doc Anice,Pies,0.321498237868668,0.568698410717452,0.265630300793992,0.651894623160123,0.63586674417562,0.664006157463642,0.922717243535588,0.546376757525414,0.884959787450035,0.0449720517105985,0.00253098176843825,0.65448447161698
Doc Cash,Tigers,0.726744983948649,0.138841210079366,0.228658470499989,0.288225569201006,0.372594910363061,0.397334288087406,0.125202518690028,0.623633295345428,0.23260232880866,0.73229391092164,0.0616402234487075,0.261381621635393
Dominic Marijuana,Hall Stars,0.304851853170305,0.198065642825422,0.883779868779614,0.911484193899038,1.04189026497091,0.407830646303267,0.233461703201478,0.242061266963086,0.0160977203131865,0.879298763248501,0.326596486172556,0.165790504615554
Dominic Woman,Tigers,0.0508480703477363,0.00248836799199559,0.0611042978774754,0.520416920185365,0.0606109959764036,0.473683588900697,0.909428471601806,0.413193478016218,0.62705894560117,0.988617771582935,0.683720755525123,0.89862176220485
Don Elliott,Dale,0.688578364121252,0.497800661671974,0.667386462609915,0.17,0.519606704784718,0.633589542763291,0.726613096295271,0.68642602869084,0.330621371775833,0.07,0.353724922443276,0.799314910756203
Donia Bailey,Spies,0.276372815884912,0.930758406620642,0.593785837576047,0.323368500041451,0.364359039827067,0.440635901347058,0.438617297159075,0.0335697229411414,0.617082589017806,0.699224115881794,0.179163661197837,0.978618072511445
Donia Dollie,Jazz Hands,0.602499731549403,0.238775710225763,0.736686977871029,0.217889036256002,0.777766442291412,0.460249882264677,0.457522483567728,0.0386323807983593,0.674297549150408,0.395122175412443,0.761983799944575,0.828293257503341
Donia Johnson,Shoe Thieves,0.765943926872056,0.865997805200867,0.333348187646203,0.0993996597249864,0.605027951289536,0.177396921990484,0.0607152186187418,0.063519137152241,0.696867438515948,0.412432504974861,0.614800388471745,0.574950544754045
Don Mitchell,Lovers,0.228031033579259,1.32795705099808,0.940175106814057,1.27217880924646,0.803360155517899,1.46074637785308,1.29350018878833,1.3239285781294,1.30585495835305,0.897912179632949,0.648023923625901,1.1906169127305
Drosophila Hojo,Tacos,0.50653516247021,0.635982958843712,0.904096997818582,0.548159216489087,0.0418704936892054,0.45161539241501,0.176186996868004,0.84879757998701,0.435664626450023,0.790334357315564,0.723101384850542,0.256014728344566
Dudley Mueller,Sunbeams,0.223640317917383,1.00441022315579,0.771320877982029,0.945664110112194,1.56578008981267,1.55317967582974,0.931322148499035,1.16338351831866,0.624979600415854,0.754371871352938,0.462064351334185,0.491417575627415
Dulce Schofield,Worms,0.700727760446726,0.198686695826816,0.886919688358412,0.184294223315231,0.273543713291694,0.512605204926027,0.294378880270385,0.575616128743321,0.846820839745429,0.25243389188873,0.435038464515626,0.0486101078287082
Dunlap Figueroa,Tigers,0.798670574534612,0.644244307336372,0.364387496095841,0.811740304538069,0.143612503068223,0.861755951845357,0.782883504641175,0.426918207498941,0.49955866402479,0.382952620528441,0.466325688074952,0.495656182777398
Dunn Keyes,Flowers,0.584458354559962,0.570064634258258,0.562359975160802,0.669942745933586,0.456764893005546,1.08505789059346,0.457819428473786,1.01744464305783,1.09377248074021,1.20885028553908,0.40074912938337,0.704970973478423
Durham Spaceman,Garages,0.783108981116343,0.327705197139487,1.08800175715375,0.755202405630018,0.241126061474576,1.1096783265037,0.545642393211247,0.258977419002998,0.75642386882991,0.469502179899145,0.365574366950423,0.265210558567105
Eddie Nakamoto,Mechanics,0.0659450972015372,0.425235542706843,0.382221702720973,0.878406277789124,0.0215496256569603,0.32898290642832,0.0147769410182643,0.381703751828428,0.901159265655526,0.400104546199611,0.697928692065476,0.572526249262033
Edric Tosser,Jazz Hands,0.958953992271396,0.844616902581176,0.656874225061002,0.487316972024578,0.0665918301637864,0.820961694485525,0.988691741899731,0.603596635672219,0.411975285487703,0.515175037116041,0.0228802756573727,0.187251063752103
Eduardo Perez,Spies,0.437474797773952,0.40295201433868,0.786077360245789,0.189022853257678,0.481130003149635,0.594122860358455,0.0456590636239806,0.939422372546129,0.156286150406182,0.411158601237413,0.0845892195801321,0.618933902391963
Eduardo Woodman,Pies,0.595517234031509,0.575519188538658,0.846539703670317,0.650666489554388,1.01939091085646,0.705869319618432,0.574553733532043,0.526095290184973,0.617190508840284,1.0404819998906,0.860506056344021,0.707615589684012
Eizabeth Elliott,Magic,0.607179729848609,0.386869200791111,0.685443174877407,0.936213204047778,0.680876985221809,0.61519259189486,1.10563873006318,0.737506867396077,1.36511406255983,1.1883148166119,0.436686302501002,0.866947808174258
Eizabeth Guerra,Wild Wings,0.799759801476158,0.19354999063101,0.402032099893281,0.584483116748369,0.636081490437687,0.568513082736123,0.132802410054071,0.710497812721054,0.701820012685964,0.65529887109776,1.13102231517885,0.508149760399076
Elijah Bookbaby,Flowers,0.270851638209094,0.51281268847961,0.243515427578288,0.262073158300727,0.796173433992276,0.840424873589023,0.397008690433458,0.159359899689858,0.674299875018388,0.465609230011568,0.579621918600409,0.329128112211012
Elijah Glover,Crabs,0.149757728023821,0.588009272354814,0.496210259011173,0.723732270661602,0.69021918221665,0.940890483468111,0.00635086166885079,0.267585703187502,0.680663478738793,0.129319664848628,0.462953163419835,0.762435267071511
Elijah Valenzuela,Jazz Hands,0.270935239528503,0.605738454082824,0.0262319179465234,0.0411633103692401,0.634554795069499,0.155894541416429,0.648702736920795,0.110247066330111,0.7004697324718,0.29876040115651,0.622314590516582,0.148891396081271
Elip Dean,Tigers,0.987769777123265,0.827348131231856,0.596747068933714,0.0635687538002907,0.46703723478171,0.337368932912407,0.666878221926952,0.557357566513222,0.726124570268579,0.704592674539833,0.697514357914585,0.883104430924966
Elvis Figueroa,Pies,0.0568389999831544,1.03916357405655,0.471222526024992,0.797954003722314,0.938146812132471,0.299145957635012,0.317134419455415,0.478259891475132,0.422046245837464,0.394014912973391,0.243892526566839,0.324851257803643
Elwin Blaskets,Sunbeams,0.708690345074555,0.632872629718158,0.165787991686847,0.877301026551186,0.942816105606177,0.95374484445122,0.411508077705024,0.277333859229423,0.585188287822308,0.322458475568286,0.469529350758923,0.781987176538526
Elwin McGhee,Lift,0.275159333000458,0.831252996654614,0.343437184010744,1.1400531790691,0.529677227824008,0.68443157126989,0.438965003633347,0.91926142088957,0.729414345571619,0.594695598613098,0.50224655223301,0.947234738076449
Emblem Warhorse,Garages,0.481790752506708,0.0397941027912354,0.150647855824188,0.621126973879789,0.883823766660551,0.763836283175313,0.0514132977315425,0.0439066532440999,0.0954792279635996,0.747570263291745,0.262570776270847,0.696818865002256
Emilia Street,Garages,0.657983066494005,0.545443004684749,0.137791558056679,0.534231200885853,0.95761195548652,0.625605166229982,0.556666748881904,0.706248252002456,0.261669795072113,0.915012281172572,0.997240070943454,0.250551740321019
Emmett Internet,Hall Stars,0.655913600468701,0.335742134633005,0.833376380995287,1.02865254055987,0.878417968059684,0.786717796069148,0.994876506615045,0.745115035944716,0.492333452460088,0.175627871482937,0.0501842258653693,0.545566400292958
Emmett Tabby,Spies,0.3221173400339,0.31005783267943,0.213863216350981,0.487244966142304,0.788661013122372,0.00451948488348153,0.484865153124181,0.0917029698167175,0.0980886292194745,0.751263914164669,0.634011706415769,0.0610825334431999
Engine Eberhardt,Lift,0.000718696071143388,0.354627214662229,0.0592722308499558,0.824409905311793,0.693455049653427,0.356511656383519,0.164137582685227,0.910553776865302,0.831079173192106,0.217614180548535,0.926652051920604,0.794551619290934
England Voorhees,Magic,0.512206336982903,0.460821056763078,0.930219410988745,0.0543222182747425,0.313378235615374,0.378947862925458,0.900949224003349,0.402458285076687,0.763771770184353,0.331635666026313,0.696480100770233,0.22934580690766
Enid Marlow,Worms,0.001,0.467810848907927,1.04845242340558,0.95000757227259,1.02616655219585,0.790947208563573,0.588608270250403,0.51135601900895,1.01068010869512,1.08834787580015,0.917196561519804,1.02450786925919
Ephraim Ladd,Worms,0.167770271443998,0.931065922300376,0.703403223297723,0.342244268455396,0.898294427490557,0.824475650924628,0.302926648666492,0.996288575083271,0.335143506774259,0.813851078485739,0.882918005294376,0.519302374810301
Erickson Fischer,Millennials,0.836505506755868,0.762894027336025,0.983301920451283,0.535552584532158,0.389704538445968,0.433375460388782,0.70333525457247,0.128596615161551,0.984600746110863,0.529593217688374,0.611545950369579,0.554187129604698
Erickson Sato,Wild Wings,0.468739689032175,0.555469077997192,0.696795431302353,0.268607791777776,0.527023508703121,0.307148515067585,0.862006504382627,0.0928265073407395,0.389159230045936,0.820980875680675,0.0485283696051149,0.649019058971848
Erin Beanbag,Millennials,0.781988867716917,0.208273478741505,0.850328984804272,0.0147739570639922,0.416867195443214,0.717768607791405,0.169887691118412,0.287850047577133,0.458454316165618,0.692169373604499,0.308976465815732,0.644097370461114
Erin Jesaulenko,Georgias,0.2630417676644,0.895911186514631,0.731316670719566,0.717219737091054,0.445072914332843,0.38476323383424,0.764638995216455,0.739992564222948,0.587225115040556,0.509770712939378,0.624891697908658,0.2920848727174
Eris Street,Tigers,0.70340593058968,0.0340531483004241,0.306208749619541,0.404925719596707,0.423744352164029,0.882887982646515,0.797237200208155,0.727707496083395,0.904867619237285,0.190451056771104,0.583209965675451,0.655527592805156
Esme Ramsey,Shoe Thieves,0.001,1.15618867400891,1.02530606410606,0.676128096421892,0.256823812908614,1.06676209357861,0.967168003232261,1.04328541074493,0.170955296028274,0.265665964585068,0.491435927388484,0.227848523080955
Eugenia Bickle,Sunbeams,0.00355915250094172,1.01558757391064,0.157758111375755,0.501088790130682,1.14791331045091,0.729523687456672,0.510936582840141,1.09357033827649,0.226823616488262,1.00216605130397,0.234536545223109,0.425237109768197
Eugenia Garbage,Moist Talkers,0.001,0.412141236987078,0.838232673019175,0.378381818831201,1.24234053733296,1.10471787422119,1.18430733563561,0.791486120677827,0.311480341893079,0.351212155247024,0.289568639730266,0.236678700808045
Evelton McBlase,Fridays,0.329919201286987,0.452752299262041,0.544016908514067,0.527574112860634,0.515738102884219,1.135978020359,0.841651484649836,0.666908078042524,0.704548039890911,0.784349430078035,0.631515662958632,0.388223390471737
Evelton McBlase II,Mechanics,0.624328740530493,0.157110908545912,0.227160379935067,0.228002369986283,0.193560119902811,0.772101771088886,0.494233111535709,0.433921409109573,0.489128543107077,0.528703291295715,0.403057757895129,0.181698912378299
Famous Meng,Wild Wings,0.829724075776282,0.880270056912423,0.159801315322136,0.974926136502258,0.367748826395212,0.805107699662709,0.278674249194324,0.29933945407318,0.690531277324924,0.623069280527872,0.862409368451214,0.818680831614266
Famous Owens,Tigers,0.232390103020322,0.361855808840513,0.786098261443948,0.532974376311142,0.748830315867878,0.587471502556987,0.0543439856400256,0.365065448185944,0.844408997907863,0.99799021332908,0.456813977012307,0.586218966927364
Farrell Seagull,Worms,0.001,1.02131562529463,0.49082424377747,0.291011925236164,0.872406364548649,0.769459971037929,1.08252018201454,0.304955230520741,0.565020949092433,0.880971113259605,0.76121349251557,0.327274603034577
Felix Garbage,Millennials,0.01,0.252302840401691,1.11681092596058,0.602461804571723,0.690352797210054,0.625077119051311,0.974070566145373,0.40192847796187,0.238632969665139,0.982733165812839,0.801222436520834,0.250469307385186
Fenry Marlow,Fridays,0.138733018560114,0.464005985861684,0.738279377325916,0.467531411688004,0.500977250398575,0.899017297695478,0.721051866371465,0.687227537069195,0.776663489218808,0.525096644717488,0.666403027084193,0.291481423386875
Fenry Wobin,Tigers,0.17242362200238,0.983520360999631,0.125265403383466,0.128753659844812,0.526301488147066,0.447496711438654,0.43587222616092,0.20524065669151,0.364014399801228,0.155050877606868,0.684203900235096,0.462529539593612
Finn James,Crabs,0.926332166229461,0.839614520477131,0.263710280740796,0.976337147938954,0.432190590366191,0.981995998467076,0.737465097544749,0.788321396784033,0.483806815479496,0.0968577334971348,0.489450364827728,1.01447988568416
Fish Summer,Moist Talkers,0.001,0.870999389441883,1.10070557406771,0.844780308983469,1.00681434996194,1.19230744074135,0.7633142292007,0.627217044106376,0.554165225764943,0.903283686259058,0.759216074264423,0.860034600555584
Fitzgerald Blackburn,Lovers,0.421207226434841,0.993876299431261,1.55482697211486,0.855189511642945,0.819048842598901,1.47333637744062,0.971062385410354,0.460864406275155,0.378248583435169,0.388166853855096,0.575668271133821,0.865717341584868
Fitzgerald Wanderlust,Shoe Thieves,0.182528472239973,0.354963122731637,0.732975083374841,0.322488330303445,0.951396571391755,0.391718415005983,0.34249365606764,0.983777983394821,0.514743053587661,1.01719359815921,0.252327877044492,0.505315161411139
Flattery McKinley,Georgias,0.649638728962449,0.736255047460581,0.929875751613907,0.921127763446391,0.473453106143267,0.644128788910216,0.393188933529751,0.996944664797212,0.959542594135006,0.252699231234361,0.549235644768308,0.942579136667563
Fletcher Peck,Millennials,0.731552464869229,0.894633395726495,0.498277321802044,0.122037592206181,0.727366632657098,0.81029980400719,0.543519771318441,0.605540267738196,0.21222333714661,0.917880265178776,0.378498769230576,0.17424293165836
Fletcher Yamamoto,Lovers,0.719346627425302,0.644365533720986,0.112799286160836,0.858964936292418,0.290856470344552,0.723946666150295,0.693511018446593,0.747178259315994,0.100638077117892,0.102223520119838,0.0816017580051625,0.337660088057878
Forrest Best,Crabs,0.474169780617915,0.586651979776835,0.86617948256419,1.41839632673725,0.71080102243466,0.973744832132243,1.02600875234771,1.48932405431297,1.32246085588841,1.03959239438202,0.864467681695603,0.720952628880163
Foxy Pebble,Mechanics,0.235112421689072,0.796555882778343,0.765626055056052,0.0359648498124328,0.837344859551862,0.710285246754142,0.168849049497204,0.35373483012344,0.795098917938854,0.424262725178537,0.0930376680714624,0.231985837305695
Fran Beans,Wild Wings,0.743871769424194,0.410426159024865,0.907654151000728,0.517198435502239,0.80369731068987,0.80641515858237,0.240891993722219,0.427805335213759,0.342375507577929,0.726549947567266,0.0889046960341972,1.02053294147402
Francisca Burton,Sunbeams,0.870555940684186,0.883915109241893,0.65178017276462,0.997286049586045,0.107565442031623,0.0969966916713143,0.0437373018675125,0.244671460551541,0.68830401741921,0.0769619572631721,0.0751118202110241,0.0471328555607187
Francisca Sasquatch,Dale,0.145847220783797,0.407664256081154,0.582140991236953,0.854700411569329,1.32829528049233,1.25358361142964,1.14651096425311,0.881102737155163,0.796846685440974,0.576207640798021,0.655578036145452,0.953368440135443
Francisco Object,Flowers,0.427987151411407,0.584316854604897,0.283035354468126,0.331304018009082,0.493744523125012,0.858472929576653,0.584523549221539,0.970535910748599,0.203169714519536,0.523358521396469,0.794033649934651,0.982593859175686
Francisco Preston,Magic,0.552722489607657,0.758118840589223,0.960165909905406,0.742674258024586,0.854591173040301,0.259283356463292,0.242712098310043,0.654252454037979,0.912909340820499,0.211547092159727,0.761495205248752,0.889545090561787
Frankie Hambone,Georgias,0.001,0.313386226897944,0.7814323542623,0.397105836469394,0.726481753054741,0.599597825936775,0.854695583388535,0.61485193319413,0.333426591575959,1.01242291680698,0.826100768774719,0.0933169179225409
Frazier Tosser,Lovers,0.708851143931969,0.325695659730344,0.644339157441245,0.445091548554712,0.421092642396179,0.953166745843417,0.0834073102431905,0.502938956817641,0.273257874516558,0.530775713470767,0.654231713297986,0.657778207677264
Freemium Fairwood,Garages,0.291866288225364,0.0505281095081245,0.50543800298921,0.166233378937307,0.796694407425282,0.432797915742545,0.914335630596175,0.696703861539126,0.0554219273048555,0.914232125374197,0.060739124149747,0.18517563253475
Freemium Seraph,Lift,0.815460289903468,0.0461500496644693,0.29233011326413,0.172808578811487,0.980642228527138,0.311859214287897,0.0124550938735002,0.661785270317622,0.597223936753114,0.932885792078785,0.25687497122998,0.0451175741028496
Fynn Doyle,Millennials,0.344501505392528,0.318088898059664,0.539259731646191,1.17818667711672,0.453622724215819,0.704510070936426,0.537876887818487,0.486458197195524,0.464440740171052,0.494778541514052,0.2894573954008,0.261340413422166
Gabriel Griffith,Lovers,0.001,0.945361764931732,1.20375992626929,1.10611304099868,0.926297038306025,0.550410887177388,1.45648590877682,0.869163543077537,0.997474748848019,1.20124110143266,1.27820683495422,0.841125803452538
Gallup Crueller,Steaks,0.343081643647611,0.261573845391495,0.192013525605376,0.052160679615693,0.256835762574974,0.181659037275136,0.790245656393369,0.278281240913734,0.616623873079332,0.653336149791006,0.878066447648768,0.390825049727485
Gallup Murphy,Shoe Thieves,0.515906994955701,0.0473376534871819,0.100357108943725,0.0866259352811072,0.405359913186075,0.903111273912833,0.188190449305887,0.387692928372177,0.710997485581576,0.169623176586913,0.794516696756879,0.95253206222022
Garcia Soto,Millennials,0.357697153020406,0.391228145341433,0.653257211384563,0.811123138631956,0.408183131190344,0.0645981453090305,0.765487549330001,0.929172831947509,0.125254257245753,0.375078849581163,0.188387035371618,0.348094944441776
Garcia Tabby,Fridays,0.346816707432442,0.357890891964729,0.39863093713979,0.638046243911057,0.405148633691066,0.401915774846051,0.335371242805827,0.788636592634149,0.558512490125708,0.379329211966083,0.0781907470030034,0.722377911888105
Geraldine Frost,Georgias,0.501426228586103,0.960816397022755,0.762686117475007,0.254481505811828,0.29162257672618,0.83793494595815,1.00355326135781,0.849150067733085,0.190935617461527,0.682974291665241,0.524342406902735,0.31881995247377
Gerund Pantheocide,Lift,0.270359568081487,0.575665660696574,1.03478570139931,0.893385781072176,1.30036748872525,0.289087107360764,0.571866544778881,0.743711408353202,0.481893961001262,0.411946152267344,0.678841849159944,0.775829144559867
Gia Holbrook,Mechanics,0.46102936133863,0.455557074529328,0.256899097137476,0.63077814324418,0.902632639204736,0.777433760684556,0.426518256531227,0.587653536094521,0.363950854338973,0.0673172775861977,0.0499325727934119,0.0369051790353712
Gita Biscuits,Georgias,0.660264980115785,0.684550964358516,0.958874027674858,0.267012610152299,0.0494743933843222,0.824761300577229,0.632908888048525,0.0186784858461775,0.680725154321362,0.0490571075016295,0.480085827604276,0.130055825754507
Gita Sparrow,Firefighters,0.796527954386927,0.159075867174151,0.317570439532598,0.373497623209568,0.578264523427702,0.698552268849792,0.814498101350106,0.209524905596964,0.614789498077963,0.731481724554625,0.329748628973043,0.133684730654488
Glabe Moon,Flowers,0.001,0.575790355205695,0.890601575434519,1.01069056603619,0.540462273937923,0.675689306942201,0.896762419260157,0.693635123570373,1.08662974870922,0.862049794963079,1.1993153548773,0.843228587710131
Gloria Bentley,Dale,0.497688857711601,0.0545069226562604,0.284469621863062,0.546902750223759,0.37662706796362,0.898838053201653,0.445210862446018,0.121488633760953,0.876408350362123,0.806163960834219,0.364307836641429,0.846105014777284
Gloria Bugsnax,Flowers,0.0785366375274504,0.924532828282207,0.792612561315599,0.344521496263867,0.357324387554777,0.753895666508466,0.364039011967164,1.05580050088472,0.292851550964335,0.631390485330353,0.988577440059118,1.0347274232025
Goobie Ballson,Firefighters,0.457990653600014,0.440134030987082,0.634407308330523,0.847116475038679,0.914244376238605,0.957261603756808,0.804752697505457,0.517891766803974,0.363789698449154,0.231876153032032,0.251986932576128,0.124203132505388
Goodwin Morin,Lift,0.001,1.72413046329773,1.05499863135011,1.80418503036581,1.01120457180131,1.04064653615031,1.1469779152115,1.7730689766235,1.36781141300132,1.79624317720225,1.57913513457988,1.76815661606546
Greer Gwiffin,Fridays,0.380293285298051,0.845534657931766,0.829225050476873,0.118150732758851,0.733085260690508,0.332626063506381,0.506761293667996,1.09914260603239,0.680224782993123,0.404056428945531,0.91985200135086,0.737179946472029
Greer Lott,Moist Talkers,0.481252749719924,0.543877720322473,1.07097165159111,0.473328333323774,0.952910341797444,0.96309082452833,1.13859385936821,0.589283582671071,0.945720946497602,0.49214923327987,0.468589642046683,1.01937852074892
Grey Alvarado,Breath Mints,0.654978497982213,1.01705055544611,0.739213557253723,0.88851093894346,0.461024705485722,0.395372692460562,0.508396128090066,0.614815299150336,0.575050276505021,0.447163214715921,0.628431481830171,0.512058097189016
Grit Freeman,Spies,0.578177015517185,0.470759539283509,0.290404131134994,0.531922904295006,0.344615968248125,0.304459252333724,0.44605325909325,0.0394801888202299,0.732197163908858,0.427692397162184,0.0441242131091406,0.934688632117207
Grit Ramos,Wild Wings,0.894573499533498,0.54624689624031,0.268183223228561,0.795097830229894,0.132754995678962,0.760381331727348,0.0642097084246709,0.619652834275482,0.873991669948833,0.459549144104615,0.0408062094031461,0.465691212973867
Grit Watson,Firefighters,0.63104439872151,0.541312467767686,0.508845706952725,0.205647854348288,0.14003963159285,0.180126754199517,0.778904458316454,0.288776370925128,0.326255941975031,0.20824308441315,0.98578881016163,0.85057950796224
Grollis Zephyr,Lift,0.736151032528345,0.544812206328749,1.04179585981792,0.357338521026729,0.893970361809279,0.245414345181532,0.755170856619031,0.71178899686968,0.735892474642744,0.231556510781236,0.775474346474699,0.513004367730869
Gunther O'Brian,Shoe Thieves,0.01,0.698587376307082,0.557293835450365,0.32690345964804,1.12990369631398,0.484470984240209,0.27732951558456,0.963232227448751,0.435597366334265,0.837839736882125,1.17731013845777,0.492522471373617
Hahn Fox,Sunbeams,0.553771984382596,0.509341310670346,1.07106570269315,0.75677360171096,0.989348075226057,0.486523306647551,0.707895069090168,1.26920362882518,0.670215757905919,0.622787959097685,0.932340823946909,0.892188767514369
Halexandrey Walton,Tacos,0.161,1.14151506594843,0.841340700049749,0.698489585218539,0.519872759790469,1.11204583817119,0.875558464854775,1.00129848457134,0.263527068731053,0.674169248107808,0.616719794750123,0.597811289013614
Harriet Gildehaus,Sunbeams,0.596644636255548,0.274574453082584,0.398807762921942,0.0259297075418019,0.866219372948279,0.76463954040402,0.297935074022202,0.797514985859421,0.485572749677676,0.428182923007082,0.62624777118266,0.665903378140466
Haruta Byrd,Pies,0.832203137484949,0.585920501360473,0.917077157451258,0.85301049304992,0.721432688759575,0.124161251174266,0.169263241056709,0.705069243320881,0.495418409535962,0.764452942305809,0.672432708801799,0.072387634340813
Hatfield Suzuki,Millennials,0.486944011255283,0.933457232417744,0.379037652951937,0.437641262991001,0.774647679671925,0.0355694320643307,0.613315600481839,0.431100143090406,0.831469142628712,0.222664889803877,0.578337691044115,0.512139580253706
Helga Burton,Lovers,0.819279059865631,0.799105228097736,0.701312694187642,0.440947102994884,0.406338081763024,0.552088950423315,0.798528643401925,0.850053899158793,0.259950972796495,0.945826167668872,0.830857218998435,0.521136066864228
Helga Moreno,Lovers,0.303759727232973,0.571300601510205,0.603642632509439,0.430450894988979,0.818319465701119,1.2392588130708,0.867105086102666,0.748984466343027,0.888055258062663,0.75535627277498,1.12036003660679,0.956775448686067
Helga Washington,Breath Mints,0.129628669997182,0.409990862474121,0.904578144619309,0.554309747224051,1.0110568352611,0.607365473115679,0.337244721396917,0.237898237287504,0.22157592121751,1.01856873452431,0.218573475465851,1.019712502615
Hendricks Lenny,Breath Mints,0.0650833611990829,0.68732751032093,0.0720814471463817,0.130792376001793,0.409435287744601,0.256539876494612,0.916897098056885,1.00577844206065,0.447878707304003,0.261603940323851,1.0108404930783,0.841653382892229
Hendricks Richardson,Sunbeams,0.233768902590395,0.577277991421673,0.396674320221189,0.606418549966393,0.728794503275533,0.251637063712908,0.994277731565638,0.510016593679905,0.685070474550427,0.32,0.861503373122103,0.86948920391162
Henry Marshallow,Pies,0.488667325525944,0.994498813413189,1.10123589365302,0.543839200678915,0.347399835058719,1.04865944049048,0.825041608904538,0.846141890421414,0.298767248306018,0.858857686509248,0.70367584214307,0.652779406704189
