name,team,patheticism,moxie,divinity,musclitude,thwackability,buoyancy,martyrdom
Fitzgerald Wanderlust,Shoe Thieves,0.275233961916691,0.217406607003738,0.628350767011474,0.211811617608758,0.820824927521813,0.263775253570292,0.226104441692498
Flattery McKinley,Georgias,0.037118439468047,0.567969129417121,0.32758434000492,0.326416679269809,0.371990487646419,0.426452066391507,0.66860738021864
Fletcher Peck,Millennials,0.731552464869229,0.894633395726495,0.498277321802044,0.122037592206181,0.727366632657098,0.81029980400719,0.543519771318441
Fletcher Yamamoto,Lovers,0.719346627425302,0.644365533720986,0.112799286160836,0.858964936292418,0.290856470344552,0.723946666150295,0.693511018446593
Forrest Best,Crabs,0.474169780617915,0.586651979776835,0.86617948256419,1.41839632673725,0.71080102243466,0.973744832132243,1.02600875234771
Foxy Pebble,Mechanics,0.235112421689072,0.796555882778343,0.765626055056052,0.0359648498124328,0.837344859551862,0.710285246754142,0.168849049497204
Fran Beans,Wild Wings,0.743871769424194,0.410426159024865,0.907654151000728,0.517198435502239,0.80369731068987,0.80641515858237,0.240891993722219
Francisca Burton,Sunbeams,0.870555940684186,0.883915109241893,0.65178017276462,0.997286049586045,0.107565442031623,0.0969966916713143,0.0437373018675125
Francisca Sasquatch,Dale,0.185847220783797,0.367664256081154,0.542140991236953,0.814700411569329,1.28829528049233,1.21358361142964,1.10651096425311
Francisco Object,Flowers,0.427987151411407,0.584316854604897,0.283035354468126,0.331304018009082,0.493744523125012,0.858472929576653,0.584523549221539
Francisco Preston,Magic,0.552722489607657,0.758118840589223,0.960165909905406,0.742674258024586,0.854591173040301,0.259283356463292,0.242712098310043
Frankie Hambone,Georgias,0.00348793224633592,0.252844068893271,0.716692013904036,0.323899822848273,0.668973986995602,0.551272019364747,0.811221388822351
Frazier Tosser,Lovers,0.708851143931969,0.325695659730344,0.644339157441245,0.445091548554712,0.421092642396179,0.953166745843417,0.0834073102431905
Freemium Fairwood,Garages,0.291866288225364,0.0505281095081245,0.50543800298921,0.166233378937307,0.796694407425282,0.432797915742545,0.914335630596175
Freemium Seraph,Lift,0.815460289903468,0.0461500496644693,0.29233011326413,0.172808578811487,0.980642228527138,0.311859214287897,0.0124550938735002
Fynn Doyle,Millennials,0.344501505392528,0.318088898059664,0.539259731646191,1.17818667711672,0.453622724215819,0.704510070936426,0.537876887818487
Gabriel Griffith,Fridays,0.0173190020280819,0.888852079259128,1.13763876684659,1.03850286542275,0.850881478270113,0.489881719220347,1.41619270203903
Gallup Crueller,Steaks,0.343081643647611,0.261573845391495,0.192013525605376,0.052160679615693,0.256835762574974,0.181659037275136,0.790245656393369
Gallup Murphy,Shoe Thieves,0.515906994955701,0.0473376534871819,0.100357108943725,0.0866259352811072,0.405359913186075,0.903111273912833,0.188190449305887
Garcia Soto,Millennials,0.357697153020406,0.391228145341433,0.653257211384563,0.811123138631956,0.408183131190344,0.0645981453090305,0.765487549330001
Garcia Tabby,Fridays,0.346816707432442,0.357890891964729,0.39863093713979,0.638046243911057,0.405148633691066,0.401915774846051,0.335371242805827
Geraldine Frost,Georgias,0.638909712193013,0.843823362465504,0.637885968461832,0.123903798377151,0.178828412964697,0.695584780606118,0.912236179243372
Gerund Pantheocide,Lift,0.41462815495307,0.455235051080002,0.903854881790517,0.75055611811774,1.16751061480831,0.197466253977515,0.435190616399162
Gia Holbrook,Mechanics,0.46102936133863,0.455557074529328,0.256899097137476,0.63077814324418,0.902632639204736,0.777433760684556,0.426518256531227
Gita Biscuits,Georgias,0.660264980115785,0.684550964358516,0.958874027674858,0.267012610152299,0.0494743933843222,0.824761300577229,0.632908888048525
Gita Sparrow,Firefighters,0.796527954386927,0.159075867174151,0.317570439532598,0.373497623209568,0.578264523427702,0.698552268849792,0.814498101350106
Glabe Moon,Flowers,0.001,0.535790355205695,0.850601575434519,0.97069056603619,0.500462273937923,0.635689306942201,0.856762419260157
Gloria Bentley,Dale,0.497688857711601,0.0545069226562604,0.284469621863062,0.546902750223759,0.37662706796362,0.898838053201653,0.445210862446018
Gloria Bugsnax,Flowers,0.0185366375274504,0.984532828282207,0.852612561315599,0.404521496263867,0.417324387554777,0.813895666508466,0.424039011967164
Goobie Ballson,Firefighters,0.457990653600014,0.440134030987082,0.634407308330523,0.847116475038679,0.914244376238605,0.957261603756808,0.804752697505457
Goodwin Morin,Garages,0.01,1.65676641569181,1.01252988352454,1.72560351917334,0.958506378077002,0.989231455672101,1.08819648997065
Greer Gwiffin,Fridays,0.380293285298051,0.845534657931766,0.829225050476873,0.118150732758851,0.733085260690508,0.332626063506381,0.506761293667996
Greer Lott,Moist Talkers,0.481252749719924,0.543877720322473,1.07097165159111,0.473328333323774,0.952910341797444,0.96309082452833,1.13859385936821
Grey Alvarado,Breath Mints,0.719481813646977,0.946497771952399,0.669668695957829,0.82365770045093,0.420947925069811,0.321288705337686,0.452441498203983
Grit Freeman,Spies,0.578177015517185,0.470759539283509,0.290404131134994,0.531922904295006,0.344615968248125,0.304459252333724,0.44605325909325
Grit Ramos,Wild Wings,0.894573499533498,0.54624689624031,0.268183223228561,0.795097830229894,0.132754995678962,0.760381331727348,0.0642097084246709
Grit Watson,Firefighters,0.63104439872151,0.541312467767686,0.508845706952725,0.205647854348288,0.14003963159285,0.180126754199517,0.778904458316454
Grollis Zephyr,Lift,0.805852583498547,0.46561483536417,0.966794030968867,0.28020837515873,0.830955376619987,0.202239322392752,0.705945920090039
Gunther O'Brian,Shoe Thieves,0.01,0.698587376307082,0.557293835450365,0.32690345964804,1.12990369631398,0.484470984240209,0.27732951558456
Hahn Fox,Sunbeams,0.593771984382596,0.469341310670346,1.03106570269315,0.71677360171096,0.949348075226057,0.446523306647551,0.667895069090168
Halexandrey Walton,Tacos,0.201,1.10151506594843,0.801340700049749,0.658489585218539,0.479872759790469,1.07204583817119,0.835558464854775
Harriet Gildehaus,Sunbeams,0.596644636255548,0.274574453082584,0.398807762921942,0.0259297075418019,0.866219372948279,0.76463954040402,0.297935074022202
Haruta Byrd,Pies,0.832203137484949,0.585920501360473,0.917077157451258,0.85301049304992,0.721432688759575,0.124161251174266,0.169263241056709
Hatfield Suzuki,Millennials,0.486944011255283,0.933457232417744,0.379037652951937,0.437641262991001,0.774647679671925,0.0355694320643307,0.613315600481839
Helga Burton,Lovers,0.819279059865631,0.799105228097736,0.701312694187642,0.440947102994884,0.406338081763024,0.552088950423315,0.798528643401925
Helga Moreno,Lovers,0.303759727232973,0.571300601510205,0.603642632509439,0.430450894988979,0.818319465701119,1.2392588130708,0.867105086102666
Helga Washington,Breath Mints,0.129628669997182,0.409990862474121,0.904578144619309,0.554309747224051,1.0110568352611,0.607365473115679,0.337244721396917
Hendricks Lenny,Breath Mints,0.0650833611990829,0.68732751032093,0.0720814471463817,0.130792376001793,0.409435287744601,0.256539876494612,0.916897098056885
Hendricks Richardson,Sunbeams,0.273768902590395,0.537277991421673,0.356674320221189,0.566418549966393,0.688794503275532,0.211637063712908,0.954277731565638
Henry Marshallow,Pies,0.67568775728728,0.83877627130513,0.866285865490319,0.361913547812835,0.113779426569135,0.856798121334557,0.634183155980512
Hercules Alighieri,Georgias,0.406738244144842,0.861781805005273,0.23212910913182,0.887244822841941,0.991770267104828,0.302404376837553,0.909874873524281
Hernando Winter,Jazz Hands,0.624231534241288,0.414516462758659,0.720199928588113,0.514829912006976,0.20187191113423,0.917550678777503,0.666131448025721
Herring Winfield,Shoe Thieves,0.0213112209072384,0.440882945967749,0.0555244819599549,0.766104110179867,0.717603007747187,0.432671079280039,0.837521716476707
Hewitt Best,Breath Mints,0.509783062659369,1.03788850208846,0.601255815192322,0.82351854412052,0.60064319471465,0.953032669326605,0.714171699985221
Hierophantic Foible,Breath Mints,0.762887821207916,0.786180450528339,0.755996751620598,0.458195844320532,0.34574391633753,0.940144962187794,0.787877444324319
Hiroto Cerna,Flowers,0.001,0.508480160244205,1.21934749310789,1.29698318285067,0.701791428832785,0.590007879806512,1.12251173744263
Hiroto Wilcox,Tigers,0.260210539081773,0.238733525297596,0.0618441821929744,0.939296755709501,0.257812894767474,0.562332590739122,0.234180355509073
Holden Stanton,Jazz Hands,0.419966615708353,0.362185775179731,0.964203433319864,0.374074798816983,0.393925000330386,1.04630382694292,0.259928981836012
Howell Franklin,Shoe Thieves,0.001,1.07671448868865,1.11239619077589,1.5282875981192,0.89752175091585,1.24411664513502,1.0146602854289
Howell Rocha,Jazz Hands,0.986380719442041,0.609496378362393,0.355117810501743,0.593236841815792,0.866277102364966,0.116735513670347,0.868363085402048
Huber Frumple,Pies,0.304893045820025,1.22781592263218,1.20887538744852,0.917124546956672,0.461307644153349,1.09283634670907,0.684028325176212
Igneus Delacruz,Sunbeams,0.09,0.60511666624578,0.236920697194504,0.147480994899227,0.983985098398305,0.646405339263506,0.903324056055715
Igneus Mcdaniel,Wild Wings,0.926312150919133,0.480711162485352,0.496439299016076,0.0908011287246666,0.659267300201972,0.376621795101991,0.842651100483795
Inez Owens,Flowers,0.0691433466808086,0.301871489022167,0.57732761521244,0.720111392150667,0.498729446765976,0.969919378473059,0.859018053451207
Inky Rutledge,Magic,0.717240628048896,0.426630331765121,0.245019081729118,0.334528610614296,0.44370222073957,0.275916771116985,0.513413389416473
Isaac Johnson,Firefighters,0.16101376072561,0.344049107175269,0.518107568133711,0.812624832632137,0.662501755709633,0.399199781648523,0.367248267998692
Itsuki Weeks,Steaks,0.73829993175464,0.891430416168713,0.82070621589953,0.851010076684966,0.548247845084936,0.113940534156342,0.509297385901535
Itsuki Winner,Fridays,0.22889193708902,0.44695844716445,0.933936005799044,0.390623576452817,0.290242273025728,0.641809433686931,0.68275253736042
Izuki Clark,Steaks,0.0329197597447428,0.585393788712334,0.117732889785118,0.890409160431767,0.517011450681717,0.781942026547033,0.343415804575181
Jacob Haynes,Flowers,0.001,1.17900765707511,0.902263444069543,1.0619134679672,1.22381462838018,0.783723672076639,0.356483436436917
Jacob Winner,Fridays,0.639707181549972,0.973057828987804,0.969119290892719,0.849708746312827,0.47283655839514,1.13888652421383,0.960607803053059
Jacoby Podcast,Crabs,0.825570676312839,0.42033647388022,0.851848467735948,0.808292448239729,0.431655824532372,0.864242762581541,0.778574717981344
Jake Swinger,Millennials,0.454351679134376,0.955512866877499,0.170188332224231,0.49464209455932,0.920000579672556,0.636897404669136,0.0594266519770841
James Boy,Breath Mints,0.469616885601094,0.199786631674125,0.300504856958919,0.0878440877252815,0.386671275678825,0.348821087811105,0.0788229140208463
James Mora,Magic,0.001,0.793061256787018,0.645940491872606,1.05612356382737,1.25268315028675,1.16871645396658,1.16214800730957
Jana Beats,Lift,0.272615738126341,0.930711363475659,0.226469360466203,0.952697174786191,0.405844856011496,0.682135235769027,0.264414681371423
Jan Canberra,Georgias,0.162593680039069,0.466415303247893,0.119031113621586,0.57326924608763,0.199295608417303,0.0424216620194817,0.0523242863170881
Jasmine Washington,Dale,0.44655467501518,0.52795109607682,0.980546213151213,0.550879060288557,0.347007398950716,0.728764911930716,1.2712517820474
Jasper Blather,Mechanics,0.613109590315386,0.0772907919082062,0.75015801249727,0.372505849518216,0.322298371201271,0.0542752511334004,0.704560333462579
Jasper Destiny,Flowers,0.209069245475874,0.639807807641666,0.360916805191142,0.594076920174146,0.401377607355055,0.412237020254739,0.225426055427715
Jasper Ji-Eun,Mechanics,0.930551210127935,0.159911043441687,0.243834118311588,0.512503932098254,0.763221660240746,0.601717467889094,0.439233969832859
Javier Howe,Crabs,0.601317346197181,0.809083297985088,0.329435393243191,0.302941899266681,0.982330506228258,0.673808392189416,0.228583120101397
Javier Lotus,Pies,0.205026589449512,0.942211291310502,0.386700438142657,0.901328022342863,0.938964393139206,0.815592051504132,0.884525711626953
Jaxon Buckley,Pies,0.01,1.67276923638811,0.847502730740257,1.47980533785341,1.2903973072193,1.14648504963832,1.72952288420287
Jayden Wright,Sunbeams,0.183571382434132,0.979042720242403,0.293467697879495,0.233804528763329,0.796565366819505,0.691663818530276,0.719579590894852
Jaylen Hotdogfingers,Mechanics,0.766128998674448,0.191800121791096,0.126394016126294,0.236620566723398,0.795240611474221,0.720088988960136,0.665620043677219
Jëff DeShields,Georgias,0.680200796050869,0.667328689512182,0.706731416781099,0.797576167663753,0.809247061590869,0.935932225353328,0.658897703939286
Jefferson Delacruz,Pies,0.503675074938878,0.5377695809309,0.643757145726643,0.90398619047066,0.479939686057031,0.671688532646942,0.434424413609372
Jenkins Good,Moist Talkers,0.186279959266531,0.499129235141946,0.653073403753181,0.0269481030875793,0.216138364835767,0.211532065068761,0.384381567682518
Jenkins Ingram,Flowers,0.212322627159596,0.899402118548227,0.702212814997557,0.798617792099452,0.360912457518839,0.965520745617728,0.402454364229133
Jessica Telephone,Wild Wings,0.215901989525725,0.982474639186574,1.21645549506619,1.32629419241237,1.11328206210171,0.919038655892952,1.57439618679341
Jesús Koch,Moist Talkers,0.570119660887764,0.621675081440521,0.427453913786146,0.740968308978711,0.865540786060114,1.26132756704293,0.873754169938516
Jesús Rodriguez,Pies,0.095866929164705,0.316137643494071,0.121650042784447,0.0680721246883125,0.790560043377481,0.912988886408525,0.757939499024787
Jode Crutch,Dale,0.301022088900975,0.740383268083774,0.381178904076896,0.378925173129358,0.732094495663157,0.586429801854369,0.625755887344806
Jode Preston,Pies,0.01,0.241277342530761,0.982217264546486,0.62786324025608,0.959775037120599,0.16949627101753,0.883389730781511
Joe Voorhees,Sunbeams,0.371517181024099,0.118163205671209,0.657038565719862,0.01,0.01,0.215355083406534,0.200451587638519
Johndan McGhee,Lovers,0.565994913810496,0.428480725109798,0.795324035519963,0.176719253460026,0.214987335494496,0.271656271222005,0.123950525810618
Jolene Willowtree,Mechanics,0.939440124145806,0.0115418740177882,0.685675250873394,0.683954120809701,0.282881193882452,0.336169247238363,0.620063892125861
Jordan Boone,Breath Mints,0.554716128999439,0.116511685958901,0.500068408729377,1.02622077563915,0.980252228535257,0.514745528333164,0.870054288605271
Jordan Hildebert,Spies,0.549822705638075,0.477983502660029,1.12807932744576,0.664217425754613,0.954403780350668,0.339198990006648,0.576317187147639
Jorge Owens,Shoe Thieves,0.176134692203768,0.118264963557122,0.187656601925483,0.238011155723412,0.34406937178061,0.81401504474014,0.51841791085024
José Mitchell,Steaks,0.388589934096438,0.571286210498021,0.266928313676338,0.523688711449071,0.166565341204567,0.0930496392406657,0.343076758915497
Joshua Watson,Breath Mints,0.109138906376467,1.13339998306902,0.246453588213648,1.03302807754878,0.590537348914313,0.754907946758819,0.568862775436744
Joyner Rugrat,Crabs,0.0800154835692679,0.289030104870255,0.908297662777777,0.478284699397359,0.668691034023862,0.850891198903005,0.577412468485566
Juan Murphy,Magic,0.362035944661454,1.01884235214524,0.705230158828282,0.108391822954386,0.331866656458811,0.50584104985716,0.437191632988902
Juice Collins,Fridays,0.44715297126441,0.372811113948599,0.267498985763039,0.975872603048534,0.623343392588151,0.600767308256896,0.275536894775377
Justice Spoon,Firefighters,0.21,0.207151335701854,0.884218815285499,0.369141523660007,0.813718494154941,0.747511964651666,0.220581586858884
Justice Valenzuela,Breath Mints,0.290906096869147,0.361407672545193,0.313909538321179,0.440542900383358,0.840416694981451,0.311910592262473,0.637628552467319
Justin Alstott,Tacos,0.314595444300739,0.856375161239058,0.451085554038184,0.998722117359906,0.294496137230745,0.560766950561009,0.971745419264349
Kaj Murphy,Mechanics,0.282628101673121,0.0313338088696165,0.451540153713249,0.37909830853817,0.137191073021249,0.0863998230936307,0.827119974122533
Karato Bean,Spies,0.157355057918744,0.662633426891446,0.318139084395865,0.629140203837134,0.0919750645109252,0.571415461387762,0.729528804430039
Karato Rangel,Lovers,0.888022721698239,0.422453967185833,0.112394617170982,0.494001395343374,0.0727441476113007,0.305268624342361,0.918237164064981
Kathy Mathews,Jazz Hands,0.41932193162077,0.734574292223119,0.31938608573078,0.401103989793567,0.752733694992576,0.326581904120991,0.991349399814997
Kaz Fiasco,Worms,0.001,0.250936438040453,0.68195714261315,1.03246589157222,0.528086139579199,0.844340035054578,0.774204785802337
Kelvin Andante,Mechanics,0.853539536107732,0.329801355759081,0.791481029214571,0.518208039157541,0.53521673053761,0.334025269218445,0.00642660855910315
Kelvin Drumsolo,Mechanics,0.401788470908811,0.22732379175834,0.534517384321064,0.082866508428437,0.48634819027546,0.74416837721366,0.244020327122111
Kennedy Cena,Dale,0.754324501727741,0.208647863140092,0.163678984522331,0.844354847245001,0.05451401504933,0.796989230863013,0.82467801923923
Kennedy Loser,Crabs,0.01,0.489884534210579,1.11756136969262,0.375510991253041,0.616953529053777,0.378971560899295,0.747395732289391
Kennedy Meh,Wild Wings,0.724165004743151,0.01,0.568583415318241,0.01,0.01,0.108625158244679,0.144892168179334
Kennedy Rodgers,Firefighters,0.922815527066779,0.270584390947449,0.743277525525571,0.534870024776987,0.394211177875633,0.0930830706900685,0.586742113378684
Kevin Dudley,Tacos,0.224675783663543,0.393014893710974,0.31282031203721,0.662406896524937,0.339911078354452,0.360672461796546,0.116300811949119
Kichiro Guerra,Lovers,0.637899322262264,0.660006656906622,0.531924292997593,0.885694876452975,0.238606499854965,0.840663270867148,0.816318105519818
Kiki Familia,Hall Stars,0.339910346701756,0.111403364393698,0.184232746749576,0.873019943158769,0.331664931336184,0.992651994522629,0.382524723812909
Kiki Junior Jr,Flowers,0.0299031538251915,0.71058379396775,0.827541122189071,0.00638692433821597,0.460019752087666,0.281646049633984,0.137006836726016
Kina Larsen,Breath Mints,0.0316744510916867,0.699246985503805,0.351817194150929,0.618182143696485,0.729780290911032,1.02336676629897,0.462798589558474
King Roland,Lovers,0.345378690155299,0.0251810627812297,0.832156057014639,0.984792731413791,0.150383987089505,0.5008464028487,0.424364323237531
King Weatherman,Magic,0.339992469931766,1.30923548343181,0.646600844121555,0.327877219325539,0.352562057877577,1.18851699840498,0.491434490568322
Kirkland Sobremesa,Magic,0.692568330268112,0.25917379020997,0.251362264617055,1.00462963848604,0.28605099942867,0.150545551019611,0.0766827569757995
Kit Adamses,Steaks,0.534913849129295,0.664398101943454,0.586403983367081,0.0955101621659879,1.01875646391723,0.316484706787274,0.511160638657155
Kit Honey,Lift,0.486487265314341,0.709178480853207,0.439556008811235,0.981286912341563,0.782338733584443,0.13237925169991,0.578892982650739
Kit Ratoon,Worms,0.856730556056538,0.184427745192441,0.182105742519855,0.242482572669401,0.695010331151859,0.0866249741167777,0.535018019323949
Kline Greenlemon,Steaks,0.525831207178349,0.758386034058393,0.552129837779658,0.721863175863854,0.699211722813524,0.677468318567516,1.10055563935181
Kline Nightmare,Wild Wings,0.482388968941926,0.244986880926178,0.293964661219277,0.777276480129535,0.230359706718322,0.235667169942995,0.951777821148512
Knight Triumphant,Spies,0.168634605373423,1.16796288238064,0.882188767813806,1.32613889403309,1.27545697979451,0.710727943976031,1.11844613002687
Kofi Gildehaus,Mechanics,0.757890255516446,0.0538500653040097,0.132409196776001,0.630187219706234,0.956164100663677,0.0195680141126984,0.812484251447372
Kurt Crueller,Magic,0.176618665278119,0.0552657748398249,0.14839779249903,0.716156317180441,0.762002601951993,0.555155882841257,0.973014312737978
Kurt Ultrabass,Georgias,0.797102903394866,0.542037725354136,0.95024673702293,0.959440654195524,0.0969787299496347,0.982246370475735,0.476765786771945
Lachlan Shelton,Moist Talkers,0.393249371216629,0.366402005420434,0.691613586917801,1.09124588871902,0.477421416026677,0.988588870478997,1.27377750995743
Lady Matsuyama,Mechanics,0.501442907350421,0.490730590074034,0.777922610950658,0.736504915196987,0.42542151247417,0.0217676429448925,0.250252289882527
Lance Serotonin,Lift,0.764856156034239,0.126206474781315,0.956804635983168,0.515159716807867,0.619401737562885,0.483210539204338,0.332033129477249
Landry Violence,Hall Stars,0.108825420924322,0.598898487164637,0.978559340719863,0.16678968508722,0.832408253252451,0.190269471082229,0.715939855231824
Lang Richardson,Pies,0.246646953635111,0.878068355085885,0.353630858529045,0.558548803074321,0.770858553255361,0.486869690826449,0.427514813761348
Lars Taylor,Sunbeams,0.352866263216007,0.127583784003836,0.950714963754205,0.75651271604832,0.120041188019681,0.642282707514829,0.749777407511604
Lawrence Horne,Wild Wings,0.151264296453838,0.273257380645187,0.982795768584663,0.164337404894777,0.18929697690466,0.385335874673445,0.951581814318005
Leach Herman,Steaks,0.001,0.595132794292621,0.849371172987172,1.29722058999203,0.524150646902016,0.654361074948976,0.77844627119064
Leach Ingram,Breath Mints,0.169192680267538,0.975957998503774,0.830340483748055,0.868650164456939,0.144201756988451,0.971084746785387,0.152671678894184
Lee Mist,Dale,0.783996494667885,0.98492983433339,0.435514075942228,0.889360122827998,0.311867735242701,0.346761161395358,0.351569075015176
Lenix Ren,Tigers,0.0867032329925967,0.141100530749058,0.154521228059264,0.369754238624704,0.00426084699394003,0.927624422072706,0.958684217510875
Lenny Crumb,Worms,0.357434819280949,0.302073131521538,0.398220282077036,0.613755540487433,0.891113068865678,0.564908005580429,0.390548550965188
Lenny Marijuana,Garages,0.949752402436503,0.0414699332113115,0.552765888314605,0.903340146118082,0.864446051025141,0.334527403931428,0.505402394354755
Lenny Spruce,Breath Mints,0.461969275411697,0.665985006067364,0.934491505387116,0.267158652804917,0.768009888283246,0.794680972887899,1.11371295334736
Leticia Lozano,Fridays,0.103666011122191,0.829302060729507,0.144335833636863,1.00801425099419,0.704922651793349,0.159106160904016,0.897205159298747
Leticia Snyder,Garages,0.862641665518597,0.173837563582992,0.226445241224479,0.140238310498576,0.288247217456343,0.305036508081892,0.147968097977271
Liam Petty,Sunbeams,0.984242576332629,0.798556863834286,0.894087660334155,0.223680862138106,0.808577351485779,0.0727032200242708,0.502003423156001
Liam Snail,Dale,0.765942173732872,0.0904600919620153,0.496451595895135,0.118715460577745,0.734528610658161,0.268380954287036,0.497596137531366
Linus Haley,Tacos,0.220412124842946,0.851013984588177,0.928024070981357,0.23470545204193,0.0670866817089635,0.137294072361241,0.265760293169198
Liquid Friend,Lovers,0.347097520320811,0.952235708547916,0.301550873115141,0.678601418840692,0.779530357255042,0.456044022973968,0.422957680409688
Lizzy Pasta,Fridays,0.574712099249599,0.194141308929162,0.635504117722219,0.698761359732235,0.492323964751056,0.66916293396935,0.590184148382773
Logan Horseman,Dale,0.417793088347809,1.15216081884904,0.833594913088364,0.491690650660848,1.29558235861519,0.672432193232111,0.990139687005187
Logan Rodriguez,Magic,0.001,0.374017554671427,0.281022336523732,0.421821029647762,0.310275243779893,0.63768210836266,1.10646150191065
London Simmons,Moist Talkers,0.702220776226053,0.899567050631382,0.62413896827621,0.204807478794735,0.660889176465021,0.229550347706551,0.513448704877268
Lori Boston,Garages,0.99,0.262520416224282,0.450798984981136,0.3984847470711,0.783622016100836,0.702829141308916,0.903914648492774
Lotus Clutch,Sunbeams,0.98617620766031,0.553436241179144,0.234993533675958,0.373565069466814,0.0759472944124508,0.853527006385901,0.73897595134078
Lotus Mango,Lift,0.224855957025333,0.606391050460638,0.939348726914381,0.444454279130333,0.712649214829808,0.416473118594709,0.219534479234873
Lou Roseheart,Firefighters,0.322433943981881,0.680884667130238,0.172559215173549,0.996710423683368,0.54649938372947,0.329348961976369,1.04359439825559
Lowe Forbes,Jazz Hands,0.806326060184812,1.04833721537085,0.433508675482697,0.928571586214206,0.201652945456803,0.429861414355931,0.17380716395156
Lucas Petty,Breath Mints,0.44390320400215,0.254409263151204,0.925158029776886,0.690840566021362,0.104367216665687,0.436311359476702,0.895306568423434
Lucy Tokkan,Pies,0.787549163173818,0.626837823689824,0.373344854503679,0.640232367466165,0.367051669874234,0.222460546781004,0.998386301626988
Luis Acevedo,Crabs,0.674579595172735,0.849225007073718,0.177469803675931,0.211114851757572,0.310378888940614,0.686832590411299,0.574165170292735
Magi Uppercutski,Georgias,0.713026752579947,0.128695193869169,0.531928664498318,0.833560882940643,0.641474862882058,0.297786615715002,0.638753294642051
Mags Banananana,Firefighters,0.276258491778446,0.165707923357298,0.0399473212503634,0.489105625726096,0.294810913147009,0.450603161393258,0.469685473295905
Malik Destiny,Garages,0.192654649505949,0.984580763869644,0.899258290648298,0.511266421924806,0.31356833262582,0.745126195377671,0.556131868589504
Malik Romayne,Spies,0.850101181662132,0.597176443324875,0.712578368980918,0.199382770223113,0.744073962358529,0.832996484923891,0.432324303721006
Marco Escobar,Spies,0.80557853952675,0.31972985261925,0.716129051946374,0.450391834259936,0.878775932658094,0.218668056988956,0.32935050990707
Marco Stink,Breath Mints,0.443060612118885,0.523647531954863,1.30874311980659,1.01318073066619,0.414328973996842,0.547984780292057,0.35021920791699
Marco Winner,Jazz Hands,0.945513258445583,0.747941984033828,0.615487381436519,0.480093639370916,0.491313489927026,0.487003201746541,0.123538445839586
Margarito Bishop,Jazz Hands,0.552123635390827,0.877100718521042,0.0324935296687354,0.233086326834702,0.576077114143419,0.340119347875133,0.700935052327775
Margarito Nava,Flowers,0.522716061310807,1.40462810771777,1.2444943629396,1.2444541027552,0.788339626763445,0.786622919976295,1.13133171628926
Marquez Clark,Breath Mints,0.18,0.768857406784785,0.0837819759501916,0.709088720144127,0.185408781407414,0.822209464347498,0.766536111389922
Matheo Tanaka,Crabs,0.303097426409669,0.486555771562421,0.932010490802384,0.867078460720718,0.229824851296147,0.273132423643531,0.580715958686768
Math Velazquez,Spies,0.435484038321287,1.10634298812571,1.02763870431519,0.669586379095319,0.987667222130525,0.642862504634317,0.582833994856411
Matteo Cash,Wild Wings,0.538123590055722,0.516464526347093,0.81543705880392,0.512654285779907,0.5047351307075,0.46059530930995,0.917892451453383
Matteo Triumphant,Tigers,0.0557878889381165,0.700094253337532,0.844856224983016,0.426765206359664,0.857403414683856,0.0757407473500826,0.0769715350983056
Mayra Buckley,Fridays,0.247544226316489,0.449643385129739,0.938764925337038,0.124558907665801,0.259503745918258,0.56059743015402,0.247366599447688
McBaseball Clembons,Tacos,0.132813042245705,0.364007454340315,0.48403188470015,0.834463590452972,0.606558154396003,0.697162660723433,0.147144470336279
Mcdowell Karim,Garages,0.869852163439866,0.117135841990787,0.242487949162961,0.193710812586149,0.477615572417693,0.236555794121539,0.152813717502663
Mcdowell Mason,Tacos,0.149494458065205,0.579544672271819,1.11987503759667,0.903923484642532,0.438098528642901,0.475886047672562,1.16486697251766
Mcfarland Vargas,Pies,0.984278732704073,0.175365653186533,0.776149865087373,0.307713823660626,0.117083645908177,0.551342513462199,0.417832210236757
Mckinney Vaughan,Fridays,0.631999767121445,0.36156410104983,0.918437173191671,0.783293689002915,0.63213928879977,0.919009301654611,0.303938570573528
Melton Campbell,Fridays,0.201335141376216,0.680111141272081,0.612600324420678,0.527281348342152,0.581936907483265,0.435974285489487,0.68259544243716
Melton Telephone,Magic,0.597638953396842,0.231234552639987,0.0731093975272288,0.5881355944392,0.962839339995061,0.70074579278576,0.0309544079362034
Miah Jesaulenko,Georgias,0.578301854350471,0.239792475335429,0.673591048332202,0.717415708458662,0.815071119226852,0.900269242867602,0.107553977994265
Michelle Sportsman,Tacos,0.772733760694377,0.0497805187661298,0.799510918149088,0.570864954131148,0.43379979540944,0.213517234364066,0.114089061342716
Miguel James,Sunbeams,0.464212036844538,0.6021440312065,1.04597902872001,0.244492521809781,0.121094147460949,0.500200313349569,0.192116809320119
Miguel Peterson,Crabs,0.664788196016399,0.905124137214638,0.400454687920975,0.347648841237563,0.902851544018393,0.0359815340023044,0.48677314509101
Mike Townsend,Garages,0.568994121196976,0.787286736723006,0.399321582440176,0.330144045507793,0.590441810042445,0.220852969979177,0.885011282572401
Milo Brown,Lovers,0.820070716305559,0.510460040295329,0.900168523585959,0.949113558115378,0.515696237044198,0.894610497191228,0.953273884490705
Minato Ito,Steaks,0.956896027975617,0.609124308912682,0.599593453958338,0.755372377086033,0.450254139907179,0.0621050868379764,0.613281553703213
