name,team,base_thirst,laserlikeness,continuation,ground_friction,indulgence
Hierophantic Foible,Breath Mints,0.208821094222894,0.970711880994787,0.828924537480188,1.00042323903679,0.797056219611109
Hiroto Cerna,Flowers,0.778702816414001,0.939352121284233,0.739972490308762,0.690284990323643,0.427876267941748
Hiroto Wilcox,Tigers,0.516696135120279,0.0815408304355474,0.77217463815103,0.537701260879522,0.314335955516999
Holden Stanton,Steaks,0.470019952932457,0.391205403967864,0.663008666992855,0.632734222847775,0.694105531883722
Hops Slumps,Fridays,0.499311307058868,0.901712284110115,0.0683587166624207,0.553013453533417,0.311385491562796
Howell Franklin,Shoe Thieves,0.501372688118233,0.305758164230409,0.991697233805379,0.67153790425791,0.273002156653144
Howell Rocha,Jazz Hands,0.198533275954912,0.657935682391538,0.857954514406644,0.412696117119283,0.513712906057567
Huber Frumple,Pies,0.952963773884552,0.842207792665187,0.898348924791197,0.851072133376591,1.08490196761124
Igneus Delacruz,Sunbeams,0.586430347138401,0.524128628679131,0.0851709896804934,0.07,0.116185629502762
Igneus Mcdaniel,Wild Wings,0.670246619202862,0.407580094252466,0.651323011350627,0.635182902845103,0.696426238134771
Inez Owens,Flowers,0.590725689036809,0.468389760693053,0.666426751468702,0.231851146560265,0.224755283223496
Inky Rutledge,Magic,0.844379387483914,0.556234310687129,0.187874458937866,1.13559243963656,0.358443936160217
Irnee Fiesta,Firefighters,0.0515247565686074,0.138538937384437,0.156115043990526,0.924517007040343,0.0482951137372998
Isaac Johnson,Firefighters,1.00196649834864,0.915899239649054,0.204920793273743,0.672404945198288,0.498749328127124
Itsuki Weeks,Steaks,0.625134825769319,0.440201497437953,0.316235419745314,0.846067313189307,0.947824058486384
Itsuki Winner,Fridays,0.254865425046335,0.699759876317559,0.752684947697888,0.692639645523406,0.241782711827803
Izuki Clark,Steaks,0.868457569776037,0.537317588903138,0.572362810464291,0.356347447681662,0.334566069813628
Jacob Haynes,Flowers,1.03324051652791,0.189418788941464,0.875254622474806,0.832218400803177,1.22106562545386
Jacobus Harper,Millennials,0.793506630116797,0.459434759225591,0.739832011624429,0.452192163786597,0.537475023042
Jacob Winner,Fridays,1.03783194878267,0.89802680092722,0.974385545898817,0.33821549974579,0.526610354926486
Jacoby Podcast,Crabs,0.651882488524907,0.36133636877356,0.745669022256004,0.759666707411656,0.383432164186249
Jake Swinger,Millennials,0.13031422627682,0.734049347107614,0.226271746036345,0.47107182544739,0.834875056896007
James Boy,Breath Mints,0.0634267797699772,0.847240420798822,0.752520596255542,0.42081784976006,1.01842598588576
James Mora,Magic,1.19002961240385,0.541076425218219,0.80393875876458,0.822457849617895,1.13011315032256
Jana Beats,Lift,0.634043370014411,0.557794393148213,0.138050230066769,0.930529089026141,0.48606177468634
Jan Canberra,Georgias,1.27401749484016,1.2859529323826,1.31753573032029,0.805478361845564,0.366160878954074
Jasmine Washington,Dale,0.444168217628097,0.353976654701352,0.968090069806615,0.469684809036371,0.511433324908071
Jasper Blather,Wild Wings,1.04732071156452,0.275455918756229,0.812615154970701,0.51940787300883,0.559558632656009
Jasper Destiny,Flowers,0.402737168166283,0.0501458655486335,0.461974802945709,0.990371058824769,0.500659709738953
Jasper Ji-Eun,Mechanics,0.416446223241559,0.127548314720841,0.969041397664735,0.699402329146519,0.123999635051023
Javier Howe,Crabs,0.883958917042724,0.662689316820801,0.47894541283363,0.505408858210076,0.440309827809044
Javier Lotus,Pies,0.585050397297137,0.663838973730915,0.934445886645878,0.481531414875004,0.471489182094424
Jaxon Buckley,Pies,0.66170990795804,0.842412119453194,1.32257273521796,0.685217003321879,0.653193154162619
Jayden Wright,Sunbeams,0.818192518598541,0.600347516049838,0.891568585732493,0.138237168850381,0.253575149786193
Jaylen Hotdogfingers,Garages,0.913871747111199,0.345499151918753,0.25947637542848,0.770728959584441,0.201918988842071
Jëff DeShields,Georgias,0.713614221239664,0.451674600406392,0.120165442681822,0.649741219055698,0.228586972725055
Jefferson Delacruz,Pies,0.690644217562326,0.654205886777706,0.644437994643403,0.703711228245815,0.840988728953632
Jenkins Good,Moist Talkers,0.01,0.132402945581181,0.01,0.531461137980264,0.250641898318651
Jenkins Ingram,Flowers,0.718743617896371,0.0820547741939215,0.435437803639383,0.443118909167329,0.930667273832777
Jessica Telephone,Breath Mints,1.08370815722255,0.578317923087226,0.975123146231944,1.08706938062743,0.769101887116065
Jesús Koch,Moist Talkers,0.891504054997103,0.367046779789984,0.665041674722909,1.07744502501328,0.289960433801741
Jesús Rodriguez,Pies,0.22654852680798,0.549723072436739,0.854861784001721,0.187795462710175,0.252015789183217
Jode Crutch,Dale,0.620099815338526,0.827682478113986,0.267069390828388,0.976855124956563,0.202536172038347
Jode Preston,Pies,0.574902905237179,0.839895520010736,0.936011772331176,0.852846406497627,0.476944100177432
Joe Voorhees,Sunbeams,0.249222325422796,0.307115849898283,0.357437943450791,0.01,0.700314628385167
Johndan McGhee,Lovers,0.86115360683962,0.941381145737566,0.621722187020502,0.85130023462275,0.874098491395052
Jolene Willowtree,Mechanics,0.0949393709422798,1.04767203794985,1.03397393489611,0.276267050358024,0.585816039193024
Jordan Boone,Breath Mints,0.247647775076414,0.299764072554466,0.583443969395236,0.322931344485997,0.508843538916546
Jordan Hildebert,Spies,0.903359085678978,0.699477978352561,0.974801719900282,0.538102263168483,0.362903135036119
Jorge Owens,Shoe Thieves,0.842537452413393,0.149513633746919,0.656698977371546,0.721052853338475,0.75496529345669
José Mitchell,Steaks,0.624643316143399,0.599818357134496,0.6112856824934,0.947655553457729,0.728170493875815
Joshua Watson,Breath Mints,0.276518872212205,0.797897352901775,0.309610216053258,1.01126993722345,0.426109558004698
Joyner Rugrat,Crabs,0.468378988225921,0.634260660235789,0.862096616144528,0.128733849750413,0.583410788845814
Juan Murphy,Magic,0.401878893463346,0.963356497472547,0.652749714238351,0.332783725900356,0.0696010693159452
Juice Collins,Fridays,0.473812587937379,0.953668524737791,0.770614219827767,0.284311205829907,0.772347157623679
Justice Spoon,Firefighters,0.435123322432312,0.699674787174192,0.01,0.620965139767407,0.142578389385701
Justice Valenzuela,Breath Mints,0.537236553283065,0.872744960593885,0.744399221363736,0.433707646410413,0.596711694321953
Justin Alstott,Tacos,0.160402412568954,0.471244438663059,0.0551610586115125,0.0386302882413654,0.575082013740403
Kaj Murphy,Mechanics,0.436740063847548,0.024801313660888,0.408900399001247,0.275161527052845,0.501207671394668
Kaj Statter Jr.,Sunbeams,0.185966488898296,0.522450095758927,0.131728044931691,0.448248792210679,0.151083523390373
Karato Bean,Spies,0.917887256246266,0.577032452197245,0.352901095703235,0.826167665577108,0.987482496302471
Karato Rangel,Lovers,0.299560175213285,0.643407779861622,0.385326634489837,0.81503381987543,0.0913949782975154
Kathy Mathews,Jazz Hands,0.662339616605725,0.81820805817183,0.15379617235458,0.88501321075964,0.01
Kaz Fiasco,Worms,0.764397993859512,0.541613696370353,0.767298960425494,0.802249998538265,0.49963806397129
Kelvin Andante,Mechanics,0.467954751469004,0.093991545157299,0.83503699961323,0.765376290385925,0.596359557705465
Kelvin Drumsolo,Mechanics,0.732246445111106,0.88214932574529,0.440788253849302,0.30609990143549,0.566057763242224
Kennedy Cena,Dale,0.01,0.01,0.862347864556397,0.3148215142761,0.129439320928939
Kennedy Loser,Crabs,0.903285149533248,0.546540608724281,0.679257751048038,1.21183332545008,0.495480271028984
Kennedy Meh,Wild Wings,0.01,0.01,0.740621950444848,0.01,0.305386766695007
Kennedy Rodgers,Firefighters,0.846311817178437,0.132005192608778,0.114730300234244,0.629124317532908,0.168343006330185
Kevin Dudley,Tacos,0.167400647546486,0.778004612346699,0.672615353874692,0.65206063174532,0.621062197583612
Kichiro Guerra,Lovers,0.995628355948871,0.890622073080045,0.463640017465781,0.9871989846366,0.680869923840165
Kiki Familia,Hall Stars,0.0709857620357068,0.871044659431973,0.731134866148482,0.673310086390739,0.186016228478157
Kiki Junior Jr,Flowers,0.43691314775767,0.837244623147432,0.254107735179005,0.724490642991948,0.779649645036315
Kina Larsen,Breath Mints,0.340660331516792,0.540353231535171,0.236260697869305,0.614185999201033,0.967290347506211
King Roland,Lovers,0.0275152769583336,0.703919911306216,0.576240769035471,0.794436391616405,0.0462278515062156
King Weatherman,Magic,0.664207889945121,0.766169588877223,1.22784395933179,0.8916905507425,0.605714561598188
Kirkland Sobremesa,Magic,0.207170341596965,0.0821403843850983,0.731951029825179,0.752005319242018,0.910853404337994
Kit Adamses,Steaks,0.286468410126579,0.801439386622539,0.631447873850021,0.710790255443842,0.949451406517331
Kit Honey,Lift,0.584153149689595,0.924455684031148,0.152837012455,0.00987893140245055,0.989217739833194
Kit Ratoon,Worms,0.227440233936016,0.222334513903577,0.0944626700143514,0.437373212140063,0.99698025402022
Kline Greenlemon,Steaks,1.20820011979794,0.694307727406689,0.472156209139303,1.02362144855883,1.15665171714582
Kline Nightmare,Wild Wings,0.413972876419359,0.761521290692448,0.044683439073218,0.075137820191697,0.951745619957259
Knight Triumphant,Lovers,0.437043951893818,1.02647467479668,0.774034166100318,0.399308374058829,0.77529081611983
Kofi Gildehaus,Mechanics,0.51722553532448,0.647886412540505,0.0564716702655115,0.124377994980323,0.523132159222512
Kurt Crueller,Magic,0.143318120201896,0.0558957629286225,0.546079986411451,0.456381126383587,0.839894075000662
Kurt Ultrabass,Georgias,0.0620821978047124,0.175447087957778,0.740338004245552,0.872811435019739,0.549061051790275
Lachlan Shelton,Moist Talkers,0.520193112243858,0.370105646387352,0.883404530596521,1.02234036833532,0.477028476543475
Lady Matsuyama,Mechanics,0.499926037233997,1.00884103652693,0.88349146133396,1.15698407556341,0.98085092202574
Lance Serotonin,Lift,0.770523313463469,0.986650526652843,0.329323309970591,0.764818975617767,0.975185348459008
Landry Violence,Hall Stars,0.207110895970502,0.431803276402336,0.00800787518610302,0.505895716163398,0.473708269553955
Lang Richardson,Pies,0.845647083036535,0.742497982032265,0.421601817619924,0.988949853430694,0.446944502103701
Lars Taylor,Sunbeams,0.690084499018454,0.769425931558039,1.02120795028721,0.212128261467179,0.518792163228842
Leach Herman,Steaks,0.763957940741635,1.13177565669933,0.69216258288897,0.790672114384127,0.965789855061261
Leach Ingram,Breath Mints,0.337779556062361,0.965872624779892,0.843460397417259,0.772581932283694,0.919163001855344
Lee Mist,Dale,0.752537168941948,0.795551577484907,0.0743588405544788,0.947460052331239,0.432459778705922
Lenix Ren,Tigers,0.955095536911785,0.605742038649698,0.87202502615137,0.345246102637181,0.198767627467821
Lenny Crumb,Worms,0.435184500286873,0.638792079174009,0.29858383677336,1.11737268649066,0.516427397719953
Lenny Marijuana,Garages,0.734211816198601,0.603579694788304,0.656393701925254,0.277432847049074,0.722200315414434
Lenny Spruce,Flowers,1.07815036667168,0.900538777871267,1.05478856132645,0.642811725466125,0.715070170100194
Leticia Lozano,Fridays,0.639813049039551,0.843064626048705,0.650315462712155,0.0854075548837096,0.419702790940715
Leticia Snyder,Garages,0.563099028032877,0.904507663908832,0.124684913598217,0.146428504418503,0.39402274707708
Liam Petty,Sunbeams,0.769573589978428,0.74398689434006,0.650876423087886,0.201557908640748,0.782884283656662
Liam Snail,Dale,0.0821147661871258,0.553766710891832,0.454177881885373,0.809193890486813,0.982653052046202
Linus Haley,Tacos,0.108113050875717,0.518110601307864,0.397163635307616,0.927384668217103,0.790929229347071
Liquid Friend,Lovers,0.428326522075092,0.754866058637348,0.165212555758202,0.249266819292009,0.239427433354313
Lizzy Pasta,Fridays,0.839042084787191,0.582475851599908,1.01919163855306,0.849706898973782,0.133176629875574
Logan Horseman,Crabs,1.10191495281416,1.09725109276884,0.967198975016825,0.94621308534731,0.705249040109265
Logan Rodriguez,Magic,1.10605979275285,0.512981251749318,0.211886025350911,0.854904668721651,0.620764753651734
London Simmons,Moist Talkers,0.196593031381084,0.922419575608039,0.145690840107282,0.915542055771635,0.819065147370561
Lori Boston,Garages,0.94442245342843,0.513431281479239,0.0783291252205323,0.769283737220454,0.334852042306144
Lotus Clutch,Sunbeams,0.271797584082607,0.0143240228040509,0.224708287214249,0.525152057551661,0.0915361235830712
Lotus Mango,Garages,0.971340467030755,0.157359540016548,0.956921304867239,0.729702320158291,0.755368406633764
Loubert Ji-Eun,Worms,0.925387665109206,1.07787804567462,0.915225353920874,0.930461563821957,0.714550321186003
Lou Roseheart,Firefighters,0.795828711941128,1.17455621080511,0.335624732516249,1.07664017228079,0.662858778871317
Lowe Forbes,Jazz Hands,0.901002291449138,0.574385613525289,0.60429868690238,0.519770516329629,0.21164250220009
Lucas Petty,Breath Mints,0.718156560759487,0.0398068540353162,0.835705696625765,0.578263340699249,0.568885330744991
Lucy Tokkan,Pies,0.599523473570746,0.0893990655531096,0.86517733468385,0.286196086026223,0.45232735944516
Luis Acevedo,Crabs,0.3373908160387,0.806239702925678,0.633220667162673,0.208592698244109,0.625357852311677
Magi Ruiz,Garages,0.621279472911139,0.480147248306388,0.15794767404477,0.303795177553541,0.958228178737987
Magi Uppercutski,Georgias,0.682933131421325,0.443378517139042,0.429645021090997,0.708020855711317,0.191922773425802
Mags Banananana,Millennials,0.44405272803704,0.90081094411335,0.377742958790322,0.113495414248475,0.285487199508257
Malik Destiny,Garages,0.126498946309449,0.563673201958066,0.517494583655217,0.700934397445307,0.827627275097362
Malik Romayne,Spies,1.10137954613195,0.595867817851368,0.19533579150342,0.648030658810964,0.304552745341611
Marco Escobar,Spies,1.03103925734036,0.0786368259432986,0.410596143183571,0.270302127680497,0.910694282175896
Marco Stink,Breath Mints,1.29528775694678,1.05087318993827,0.978213332880351,0.858185979750954,0.431084208535965
Marco Winner,Jazz Hands,0.955755767436546,0.000619236453560656,0.88264601819998,0.573536086055849,0.398473868677795
Margarito Bishop,Jazz Hands,0.119049759697305,0.664610491737742,0.710886670089362,0.516697786806547,0.397028723777687
Margarito Nava,Flowers,0.5631193883369,0.965785851258803,0.825811233068602,0.54117372547933,0.490691939476092
Marquez Clark,Breath Mints,0.306981000834765,0.750679437440308,0.833179319834748,0.71855756005199,0.605031111160356
Matheo Tanaka,Crabs,0.304099830629098,0.41797201484826,0.539106049154135,0.687899421324716,0.592811665429366
Math Velazquez,Spies,1.01998845056816,0.978434693646356,0.761989135433483,0.232382016726558,0.769802618771773
Matteo Cash,Wild Wings,0.77030923641251,0.261403434997896,0.412560525535223,0.676072975058476,0.458878003977435
Matteo Triumphant,Tigers,0.842440699462916,0.566529313920892,0.506202764608397,0.621325713431716,0.604961933698098
Mayra Buckley,Fridays,0.871637026369417,0.785005904430653,0.339743990917116,0.426677786341007,0.315176919668647
McBaseball Clembons,Tacos,0.634012603302209,0.664340940372893,0.508401859276515,0.81000003544742,0.876910886275564
Mcdowell Karim,Garages,0.177651144263454,0.364769852061544,0.98550897444425,0.838746863714052,0.518833956739554
Mcdowell Mason,Tacos,1.43271094696273,0.850866350279454,1.16346148309721,1.43158710677941,0.928561957326141
Mcfarland Vargas,Pies,0.812167849958262,0.922764740397931,0.557085300190556,0.421246049616858,0.482376529934457
Mckinney Vaughan,Fridays,0.903662898911266,0.255662591858694,0.389148729281653,0.551017120707788,0.362230394526343
Melton Campbell,Fridays,0.766754283452529,0.994090487790232,0.172365146958965,0.762898467122719,0.881664098874311
Melton Telephone,Magic,0.862982285951142,0.521677285792347,0.491932271487381,0.733604234848171,0.3466514128937
Miah Jesaulenko,Georgias,0.0841694362452852,0.975589637739948,0.818142147853004,0.925551772460713,0.890568956029659
Michelle Sportsman,Tacos,0.980164532354311,0.493085944325739,0.125232556298823,0.550490383164764,0.330533620199746
Miguel James,Sunbeams,0.0833332740525748,0.695999725487786,0.71131431805563,0.491406661154682,0.790996776120013
Miguel Peterson,Crabs,0.76683597608388,0.624185481435582,0.712657899410513,0.906741702765138,0.826964563638022
Mike Townsend,Garages,0.965712829538295,0.143908014241599,0.0684013832286192,0.84135278407362,0.291203683438807
Milo Brown,Lovers,0.413061185411472,0.125113925307916,0.464087421195957,0.13494663461995,0.428802397801337
Minato Ito,Steaks,0.676021019984475,0.79919689076237,0.647486006951256,0.146078976312779,0.706835890348373
Mindy Kugel,Mechanics,0.585059193408329,0.61215506900636,0.810170714381288,0.313972064398656,0.39046134155542
Mint Shupe,Georgias,0.759156623778746,0.569297517477879,0.22601476703186,0.0763966054124419,0.218934095367413
Mira Lemma,Mechanics,0.946561529692956,0.64260467139482,0.631087983862253,0.232986098321664,0.762750770917149
Mohammed Picklestein,Spies,0.120535459125722,0.875859342704422,0.0605635784144993,0.945167190899592,0.796367551043001
Montgomery Bullock,Fridays,0.152174599386546,0.175452720416271,1.00438138675503,0.876952094003973,0.366066804841335
Moody Rodriguez,Tacos,0.668681544115441,0.0373650660515896,0.453524364903079,0.37529835229665,0.458873317316967
Mooney Doctor,Moist Talkers,0.656368165301231,0.789320416297157,0.286658153348916,0.423303980534391,0.834460278494867
Mooney Doctor II,Breath Mints,0.917040335233321,1.06016517503667,0.492277442706026,0.635001597057574,1.07240933814041
Mordecai Kingbird,Georgias,0.814900764179361,0.955350228446108,0.461345464495124,0.764137256692144,0.478962517856076
Morrow Doyle,Hall Stars,0.775150766585074,0.298090116511059,0.204576936717917,0.758984599472456,0.686293762940283
Morrow Wilson,Spies,0.30753989326318,0.194093595606377,0.520476677626504,0.041,0.363179328635409
Moses Mason,Flowers,0.761447724386919,0.584894293538098,0.918043691768253,0.439264408687111,0.687883699554848
Mullen Peterson,Wild Wings,1.04403780916028,0.653614776210128,0.585218943573354,0.585619542261006,0.371616202687023
Mummy Cantburn,Pies,0.939392801151817,0.288250128237664,0.832319899786192,0.759434638480993,0.0987621611872516
Mummy Melcon,Tigers,0.576480647504423,0.278295180194271,0.846673898152867,1.07270253548032,0.853713745831511
Murphy Thibault,Tigers,0.924938632292539,0.0529908856543828,0.812263518353033,0.991813911474282,0.737260646496
Muse Scantron,Worms,0.228979154647889,1.02043231248064,0.286155201522211,0.96055583620076,0.409221534137952
Nagomi Mcdaniel,Flowers,1.50339156536897,0.87882177601691,1.44667756590963,1.47559213737164,1.44638570929846
Nagomi Meng,Tigers,0.0018194321129088,0.335543658160897,0.296255183551779,0.517108299740486,0.638291767247477
Nagomi Nava,Sunbeams,1.18735849018128,0.840796262215272,0.461177886890959,1.28857654424609,1.05698106478335
NaN,Worms,0.444506408097516,0.229419894886875,0.606834023674868,0.04647704994693,0.569915954643874
Nanci Grackle,Georgias,0.497690941988394,0.168244838730234,0.892956373079071,0.211339042698104,0.049186452331099
Nandy Fantastic,Millennials,0.458025831073827,0.786251158995198,0.717741485953614,0.619709016737958,0.880595489441382
Nandy Slumps,Lift,1.00212182797298,0.831747504808832,0.441737349174993,0.708179124811755,1.08216337711887
Natha Spruce,Moist Talkers,0.321363753527745,0.596238080212228,0.258289119014741,0.461659890793761,0.121241272013292
Neerie McCloud,Georgias,0.669567113134756,0.433484952471712,0.933245482792702,0.314758024138817,0.110370425285797
Nerd James,Lovers,0.654270864509503,0.939653194526155,0.877843334211013,0.552950007137706,0.345478559504103
Nerd Pacheco,Pies,0.428776288644684,1.08092350868125,0.554925998631327,0.596972262554907,1.15092404093096
Newton Underbuck,Sunbeams,0.835561863973174,0.224689990689233,0.570143136194016,0.0798946426812148,0.683445831500788
Nicholas Mora,Tigers,0.494685802999144,0.930002960334426,0.679298454390746,1.10688850689406,0.982562065095622
Nicholas Nolan,Fridays,0.342685300829159,0.17740596904925,0.229634906210995,0.95992014984933,0.739698845040795
Nicholas Summer,Spies,0.600970657862528,0.311944184116324,0.394718360287154,0.697747992637827,0.767648109742609
Nicholas Vincent,Tacos,0.640882010395972,0.268677386545046,0.575091902090808,0.569720323513965,0.349405952847024
Nic Winkler,Flowers,0.709517434245795,0.616177271655639,0.717725072820817,0.647098532810521,0.433313747493795
Niq Nyong'o,Georgias,0.403481610405896,1.08062341927067,0.79735465654984,0.437728632323347,0.33761433233385
Nolanestophia Patterson,Garages,0.77222943355608,0.629978798266161,0.800375122465628,0.10705194219788,0.102790955040127
Nolan Violet,Spies,0.361329456229684,0.974699591249952,0.648245941633187,0.296827785192893,0.857762600109188
Nolastname Sokol,Magic,0.228354584615521,0.552876132366519,0.104220395305064,0.615537186356476,0.73008027572929
Nora Reddick,Millennials,0.697616642952549,0.40054991229802,0.444714781563928,0.930608061202854,0.792090694017565
Norman Muggins,Worms,0.508614171133922,0.14271474670121,0.053776113211456,0.572428131575242,0.531811605866797
Nucleus Cresthill,Sunbeams,0.887457433090935,0.723194188651687,0.873902328576242,0.461093565495044,0.852728540074313
Nucleus Street,Lift,0.219115196361262,0.827224582008323,0.0608110573457401,0.761991162207295,0.918537992819682
Nyx Snapjaw,Worms,0.944614469919793,0.711782985516974,0.240623637847735,0.828971335581605,0.130507562670465
Oliver Hess,Shoe Thieves,0.67710809108195,0.437629479034988,0.0509996304879467,0.804111991687882,0.629414509836296
Oliver Loofah,Garages,0.496413251211191,0.97946415255495,0.177715426232129,0.859684628315916,0.404751609529265
Oliver Mueller,Garages,0.175294299901585,0.226658715986566,0.563671509821677,0.973982897303949,0.659134024277726
Oliver Notarobot,Garages,0.454473360178329,0.558716376002198,1.14075666552838,0.395308800479301,0.591987480769478
-onan C-m--,Wild Wings,0.459917657848955,0.246192967503158,0.700058288352689,0.555459708872189,0.608639998267261
Orpheus Yardstick,Firefighters,0.600720282866749,0.832567530293089,0.391724737908562,0.954221453830695,0.166337219348084
Ortiz Lopez,Lovers,0.945475040370907,0.337456479796622,1.17057458544466,0.388748251877094,1.13821288190958
Ortiz Morse,Garages,0.499932663742078,0.325882956847502,0.0750314377090233,0.480446101886561,0.348933575980362
Ortiz Nelson,Tacos,0.199638769090564,0.705680836603091,0.979755774627674,0.435511816644131,0.375524992848743
Orville Manco,Steaks,0.924941897768882,0.329563241591606,0.466762914920029,0.160559720283548,0.103117046123323
Oscar Dollie,Magic,0.137189269628608,0.988846805038852,1.11838058374854,0.860511068934498,0.924749716854224
Oscar Hollywood,Spies,0.834463452971339,0.468758217618829,0.427445031983825,0.77330737207514,0.27249013509536
Oscar Vaughan,Breath Mints,0.402699161769034,0.842822522807668,0.434357223761566,1.00931233605639,0.506069516228555
Ovid Schofield,Mechanics,0.937568016547732,0.319233930627884,0.663364215269472,0.643046500692033,0.867437580303741
Owen Picklestein,Flowers,0.0968078855305261,0.506662881258506,0.727011802010698,0.0952067167974497,0.071582905172185
Pacheco Weeks,Tigers,0.497100131081315,0.546900792496988,0.281210910935722,0.824757114233685,0.30686269435864
Parker Horseman,Spies,0.605973161157398,0.97210437264303,0.829201617389463,0.494631304105059,0.828474461537703
Parker Meng,Lovers,0.581353839682096,0.331380806064319,0.342401985283798,1.05991649877725,0.522078079310782
Parker Parra,Crabs,0.892137983873673,0.945289668118501,1.03638346843295,0.458907430332056,0.690542507325579
Patchwork Southwick,Worms,1.09909268877063,0.446013131145414,0.374814305605268,0.645965594033732,1.13407469567274
Patel Beyonce,Steaks,0.63701721805625,0.485604356826268,0.789194083108445,0.119539464951307,0.652557237263345
Patel Olive,Firefighters,0.395422851717606,0.426651619772704,0.455352572776853,0.83815509629102,0.606348779622436
Patty Fox,Millennials,0.738006463335189,0.054232238200448,0.868050640211746,0.367699876948305,0.433394010441936
Paula Mason,Tigers,0.766741462528667,0.846085514903897,0.09,0.09,0.75598161646231
Paula Reddick,Sunbeams,0.598175849086924,0.175162161611858,0.508699727116526,0.216137470040763,0.234011001198409
Paula Turnip,Tigers,0.985459216292487,1.039795511763,0.366169691702184,0.600792928987684,0.188336208160548
Peanut Bong,Tacos,0.587951826846772,0.902002228857005,0.166261198565542,0.62435083737588,0.6561796361421
Peanut Holloway,Millennials,0.481880294814206,0.618805769731151,0.362588192253896,1.04740627525849,0.848307642987216
Peanutiel Duffy,Firefighters,0.264727173305993,0.110991200532876,0.746022550493795,0.768004225991114,0.663925221431516
Pedro Davids,Crabs,1.17020728581432,0.649158784959729,0.870434591704689,1.53820947351331,1.17155456732595
Peekaboo Nameperson,Spies,0.540913148407812,0.405914766734057,0.285997873143752,0.145224545497216,0.590710041641987
Penelope Mathews,Millennials,1.20999756620023,0.901309078893064,0.814941975820823,0.716522345157195,0.361315221012749
Percival Bendie,Tigers,0.609085386038748,0.291239985338097,0.446811349413107,0.478369315659966,0.373724859077309
Percival Wheeler,Lovers,0.892316302381645,0.606411867013787,0.166389073753836,0.603468518404483,0.246383830065428
Persephone Splotter,Worms,0.360336635402346,0.598944547669843,0.267872588206757,0.613506813708791,1.01798036596359
Pierre Haley,Crabs,0.574952837057315,0.200129315276133,0.123406661041282,0.211178372621689,0.438649338588415
Pippin Carpenter,Tacos,0.847132234040923,0.674358041189422,0.631862166583657,0.0464541314199924,0.248309801195751
Pitching Machine,Worms,0.364424420591461,0.700061253402703,0.435431484862767,1.03468464107171,0.23323490090307
PolkaDot Patterson,Moist Talkers,0.971140580430323,0.138169890959181,0.41477221440187,0.403799622675129,0.30832049732713
PolkaDot Zavala,Breath Mints,0.64759808750394,0.596928353732993,1.04361756134675,0.400706504219939,0.3794402661656
Pollard Beard,Steaks,0.312980670901907,0.0827046659050628,0.982572475577886,0.730025291358169,0.105586451675943
Premjeet Liu,Moist Talkers,0.760810777056543,0.230295878431156,0.110836520104125,0.219440072828665,0.962386229155656
Pudge Nakamoto,Shoe Thieves,1.14011718663776,0.432731531369051,0.645380528801819,0.269569642527808,1.07754068095735
Pug Meatbrick,Fridays,0.600307417685234,0.143077204177777,0.262654571615556,0.183575618922273,0.812823661678468
Qais Dogwalker,Dale,1.17711171505181,1.32525639278414,0.836760582163635,0.963504520439149,0.618015843345132
Quack Enjoyable,Garages,0.253061048476813,0.579689781340826,1.05888866508891,0.350426387718853,0.429614112731172
Quack Hookrace,Lift,0.911267669383997,0.514343765078035,0.715643587329493,0.691627008801533,0.154294983145517
Quantum Flahwah,Spies,0.52875051594019,0.377187387254436,0.920214562657019,0.714493193303714,0.868857563981616
Queithlein Shufflecat,Georgias,0.393106849451443,0.573709177512962,0.891161312270917,0.621723581725757,0.584959737355727
Quinns Jespersen,Mechanics,1.02824162415069,0.125866858903583,1.04693744256532,0.854256441281627,0.0895025960609991
Rafael Davids,Wild Wings,1.07376286368057,0.274460654548744,0.410445735830564,0.656349238757431,0.653739688973576
Rai Spliff,Steaks,0.518022413747121,0.783425976712877,0.58269951763153,0.506758714024633,0.971414752654281
Ramirez Winters,Millennials,0.205512200180356,0.207167545268819,0.0954126974317202,0.60521872131177,0.755434067874458
Randall Marijuana,Hall Stars,0.213071120906535,0.377957003830774,0.787597679031486,0.599822498755677,0.0747019365416388
Randy Castillo,Tigers,0.131840274147339,0.168546790511423,0.876726083537423,0.732410632821364,0.558437804683703
Randy Dennis,Dale,0.935996978098032,0.365400347098367,0.763098191866294,0.450568916856495,0.782810113047459
Rat Mason,Tacos,1.11833541652827,0.370520136827767,0.353132367865022,0.388497198841031,0.530568297372083
Reese Clark,Spies,0.828348093743615,0.31576598112357,0.515145350921691,0.417588543846618,0.415609775328933
Reese Harrington,Steaks,0.19552101792932,0.201974883414127,0.489949471741137,0.250744254113302,0.139349594220946
Reggie Canberra,Millennials,0.802797448011098,0.347866261635684,0.562692905204326,0.99128239289898,0.372690701217977
Ren Hunter,Millennials,0.881203140943303,0.710700288148725,0.365504150023929,0.919253278710275,0.509580454456846
Ren Morin,Tigers,0.0559513380364603,0.650989627315524,0.0734540751905717,0.0339737758766231,0.707508438548481
Rey Wooten,Magic,0.57945077234521,0.983547704078862,0.209516443663558,0.821991197527171,0.0746407702525362
Rhys Rivera,Shoe Thieves,0.254094021659418,0.638015570832477,0.211663323837608,0.890447346579853,0.699808071921195
Richardson Games,Shoe Thieves,0.882803555217553,1.41617791265206,1.32306091144342,1.41548201173021,0.992724952091337
